ward_id,date,disease,case_count,rainfall,temperature,humidity,chlorine_level,bacteria_count,ph,cases_ma7,cases_ma14,growth_rate,rain_lag3,rain_lag7,temp_lag3,bacteria_ma3,outbreak_label,anomaly_score,is_anomaly,risk_score
1,2023-01-14,Dengue,0.0,0.54,25.2,40.1,0.35,1,7.5,0.4285714285714285,0.3571428571428571,-1.0,0.0,0.0,30.9,2.0,0,-0.0191994870731855,1,0.06021613
1,2023-01-15,Dengue,0.0,0.0,25.0,41.3,0.21,5,7.76,0.4285714285714285,0.3571428571428571,0.0,0.0,0.54,26.3,2.6666666666666665,0,0.1727744773097536,0,12.59087
1,2023-01-16,Dengue,0.0,0.0,34.7,40.2,0.61,3,7.68,0.4285714285714285,0.3571428571428571,0.0,0.06,0.0,30.4,3.0,0,0.2566667289750896,0,11.462598
1,2023-01-17,Dengue,0.0,0.0,26.9,52.1,0.62,3,7.66,0.4285714285714285,0.3571428571428571,0.0,0.54,0.0,25.2,3.6666666666666665,0,0.2566667289750896,0,14.734086
1,2023-01-18,Dengue,0.0,0.0,34.6,56.7,0.57,0,7.74,0.4285714285714285,0.3571428571428571,0.0,0.0,0.0,25.0,2.0,0,0.2295391902447403,0,12.5316515
1,2023-01-19,Dengue,0.0,0.0,27.6,59.2,0.69,0,7.78,0.4285714285714285,0.2142857142857142,0.0,0.0,0.0,34.7,1.0,0,0.2295391902447403,0,5.973715
1,2023-01-20,Dengue,1.0,0.0,26.9,59.8,0.5,2,7.91,0.1428571428571428,0.2857142857142857,0.0,0.0,0.06,26.9,0.6666666666666666,0,0.1273446690239733,0,4.3414903
1,2023-01-21,Dengue,0.0,4.53,27.5,49.3,0.29,1,7.67,0.1428571428571428,0.2857142857142857,-1.0,0.0,0.54,34.6,1.0,0,-0.0418448772609318,1,0.03991916
1,2023-01-22,Dengue,0.0,0.0,34.8,38.0,0.36,3,7.62,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,27.6,2.0,0,0.2566667289750896,0,2.6931512
1,2023-01-23,Dengue,0.0,0.01,25.1,46.8,0.68,4,7.54,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,26.9,2.6666666666666665,0,0.2164146304707808,0,2.289968
1,2023-01-24,Dengue,0.0,0.0,27.8,37.5,0.79,1,7.54,0.1428571428571428,0.2857142857142857,0.0,4.53,0.0,27.5,2.6666666666666665,0,0.2705796194441309,0,1.7955999
1,2023-01-25,Dengue,0.0,0.38,29.4,59.4,0.28,3,7.59,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,34.8,2.6666666666666665,0,0.2348036527689557,0,1.5005865
1,2023-01-26,Dengue,0.0,0.0,29.5,55.4,0.39,2,7.55,0.1428571428571428,0.2857142857142857,0.0,0.01,0.0,25.1,2.0,0,0.2759754281571513,0,2.0083876
1,2023-01-27,Dengue,0.0,0.0,29.7,33.1,0.53,4,7.39,0.0,0.0714285714285714,0.0,0.0,0.0,27.8,3.0,0,0.2205607262700765,0,0.032107025
1,2023-01-28,Dengue,0.0,1.7,33.4,37.7,0.67,4,7.66,0.0,0.0714285714285714,0.0,0.38,4.53,29.4,3.333333333333333,0,0.1709069741247361,0,0.010058616
1,2023-01-29,Dengue,0.0,0.0,26.1,32.7,0.69,2,7.78,0.0,0.0714285714285714,0.0,0.0,0.0,29.5,3.333333333333333,0,0.2759754281571513,0,0.022688238
1,2023-01-30,Dengue,0.0,0.0,28.4,31.7,0.32,3,7.74,0.0,0.0714285714285714,0.0,0.0,0.01,29.7,3.0,0,0.2566667289750896,0,0.013100832
1,2023-01-31,Dengue,0.0,0.0,25.4,40.8,0.6,0,7.75,0.0,0.0714285714285714,0.0,1.7,0.0,33.4,1.6666666666666667,0,0.2295391902447403,0,0.03657854
1,2023-02-01,Dengue,0.0,0.0,25.8,52.7,0.79,1,7.97,0.0,0.0714285714285714,0.0,0.0,0.38,26.1,1.3333333333333333,0,0.2705796194441309,0,0.023556711
1,2023-02-02,Dengue,0.0,3.27,31.7,55.5,0.35,1,7.58,0.0,0.0714285714285714,0.0,0.0,0.0,28.4,0.6666666666666666,0,0.2160453879207595,0,0.031293936
1,2023-02-03,Dengue,0.0,0.89,29.1,54.4,0.25,3,7.98,0.0,0.0,0.0,0.0,0.0,25.4,1.6666666666666667,0,0.2256265987297201,0,0.02711947
1,2023-02-04,Dengue,0.0,0.0,28.4,47.4,0.65,3,7.49,0.0,0.0,0.0,0.0,1.7,25.8,2.333333333333333,0,0.2566667289750896,0,0.013134291
1,2023-02-05,Dengue,0.0,0.08,30.6,34.5,0.68,1,7.53,0.0,0.0,0.0,3.27,0.0,31.7,2.333333333333333,0,0.2634044901953502,0,0.101279825
1,2023-02-06,Dengue,0.0,1.76,26.9,50.7,0.62,1,7.43,0.0,0.0,0.0,0.89,0.0,29.1,1.6666666666666667,0,0.2178438258393416,0,0.04885384
1,2023-02-07,Dengue,0.0,0.0,30.3,36.1,0.62,3,7.76,0.0,0.0,0.0,0.0,0.0,28.4,1.6666666666666667,0,0.2566667289750896,0,0.07211365
1,2023-02-08,Dengue,0.0,0.0,31.9,30.7,0.79,0,8.08,0.0,0.0,0.0,0.08,0.0,30.6,1.3333333333333333,0,0.2295391902447403,0,0.19364697
1,2023-02-09,Dengue,0.0,0.14,32.8,36.3,0.29,1,7.64,0.0,0.0,0.0,1.76,3.27,26.9,1.3333333333333333,0,0.2634156136702231,0,0.012273215
1,2023-02-10,Dengue,0.0,0.0,30.3,57.7,0.49,1,7.5,0.0,0.0,0.0,0.0,0.89,30.3,0.6666666666666666,0,0.2705796194441309,0,0.012988968
1,2023-02-11,Dengue,0.0,1.26,31.9,30.1,0.59,2,7.62,0.0,0.0,0.0,0.0,0.0,31.9,1.3333333333333333,0,0.2483224370988817,0,0.049877614
1,2023-02-12,Dengue,0.0,0.0,26.9,57.8,0.74,1,7.39,0.0,0.0,0.0,0.14,0.08,32.8,1.3333333333333333,0,0.2705796194441309,0,0.02754117
1,2023-02-13,Dengue,0.0,0.01,30.1,39.2,0.31,2,7.65,0.0,0.0,0.0,0.0,1.76,30.3,1.6666666666666667,0,0.2743105363788111,0,0.013614612
1,2023-02-14,Dengue,0.0,0.0,33.1,58.5,0.3,5,7.49,0.0,0.0,0.0,1.26,0.0,31.9,2.6666666666666665,0,0.1727744773097536,0,0.032264836
1,2023-02-15,Dengue,0.0,0.01,34.0,43.0,0.65,1,7.62,0.0,0.0,0.0,0.0,0.0,26.9,2.6666666666666665,0,0.2681435208834133,0,0.015561973
1,2023-02-16,Dengue,0.0,0.38,28.2,49.5,0.39,3,7.63,0.0,0.0,0.0,0.01,0.14,30.1,3.0,0,0.2348036527689557,0,0.008979307
1,2023-02-17,Dengue,0.0,0.0,25.7,38.5,0.51,0,7.76,0.0,0.0,0.0,0.0,0.0,33.1,1.3333333333333333,0,0.2295391902447403,0,0.03205824
1,2023-02-18,Dengue,0.0,0.0,32.6,52.8,0.27,0,7.62,0.0,0.0,0.0,0.01,1.26,34.0,1.0,0,0.2295391902447403,0,0.014901671
1,2023-02-19,Dengue,0.0,0.27,25.1,38.5,0.24,3,7.8,0.0,0.0,0.0,0.38,0.0,28.2,1.0,0,0.2387685715302209,0,0.025568763
1,2023-02-20,Dengue,0.0,0.0,26.4,51.5,0.72,4,7.58,0.0,0.0,0.0,0.0,0.01,25.7,2.333333333333333,0,0.2205607262700765,0,0.014815753
1,2023-02-21,Dengue,0.0,0.02,33.8,36.6,0.33,2,7.74,0.0,0.0,0.0,0.0,0.0,32.6,3.0,0,0.2729539094729087,0,0.046440538
1,2023-02-22,Dengue,0.0,0.22,31.3,52.9,0.74,0,7.44,0.0,0.0,0.0,0.27,0.01,25.1,2.0,0,0.2094188395679783,0,0.012738475
1,2023-02-23,Dengue,0.0,0.02,34.6,32.7,0.57,0,7.9,0.0,0.0,0.0,0.0,0.38,26.4,0.6666666666666666,0,0.2198319078988751,0,0.028352605
1,2023-02-24,Dengue,0.0,2.96,28.8,53.8,0.23,2,7.36,0.0,0.0,0.0,0.02,0.0,33.8,0.6666666666666666,0,0.2300603675503925,0,0.019849267
1,2023-02-25,Dengue,0.0,0.01,26.1,56.3,0.63,0,7.84,0.0,0.0,0.0,0.22,0.0,31.3,0.6666666666666666,0,0.2234066839685581,0,0.2757984
1,2023-02-26,Dengue,0.0,0.0,26.2,35.0,0.44,2,7.82,0.0,0.0,0.0,0.02,0.27,34.6,1.3333333333333333,0,0.2759754281571513,0,0.01986977
1,2023-02-27,Dengue,0.0,0.66,28.6,54.9,0.5,1,8.12,0.0,0.0,0.0,2.96,0.0,28.8,1.0,0,0.2440828702094216,0,0.030192873
1,2023-02-28,Dengue,0.0,0.3,30.9,50.3,0.5,1,7.43,0.0,0.0,0.0,0.01,0.02,26.1,1.3333333333333333,0,0.2564802310432693,0,0.013766736
1,2023-03-01,Dengue,0.0,0.1,25.9,32.9,0.45,3,7.58,0.0,0.0,0.0,0.0,0.22,26.2,1.6666666666666667,0,0.2458948632907182,0,0.026952231
1,2023-03-02,Dengue,0.0,0.01,27.5,40.1,0.21,3,7.89,0.0,0.0,0.0,0.66,0.02,28.6,2.333333333333333,0,0.2536631989515859,0,0.008622622
1,2023-03-03,Dengue,0.0,0.0,28.5,45.8,0.75,4,7.73,0.0,0.0,0.0,0.3,2.96,30.9,3.333333333333333,0,0.2205607262700765,0,0.008428079
1,2023-03-04,Dengue,0.0,0.0,33.5,33.6,0.34,5,7.92,0.0,0.0,0.0,0.1,0.01,25.9,4.0,0,0.1727744773097536,0,0.040907137
1,2023-03-05,Dengue,0.0,0.0,25.4,59.7,0.42,1,8.05,0.0,0.0,0.0,0.01,0.0,27.5,3.333333333333333,0,0.2705796194441309,0,0.066789664
1,2023-03-06,Dengue,0.0,0.0,29.5,43.1,0.76,2,7.84,0.0,0.0,0.0,0.0,0.66,28.5,2.6666666666666665,0,0.2759754281571513,0,0.0081103025
1,2023-03-07,Dengue,0.0,0.13,32.9,45.9,0.21,3,7.69,0.0,0.0,0.0,0.0,0.3,33.5,2.0,0,0.2451648226573194,0,0.0057253186
1,2023-03-08,Dengue,0.0,0.0,33.2,47.9,0.23,0,7.49,0.0,0.0,0.0,0.0,0.1,25.4,1.6666666666666667,0,0.2295391902447403,0,0.012541966
1,2023-03-09,Dengue,0.0,0.0,32.0,35.5,0.73,2,7.67,0.0,0.0,0.0,0.0,0.01,29.5,1.6666666666666667,0,0.2759754281571513,0,0.016580623
1,2023-03-10,Dengue,0.0,0.04,30.3,43.7,0.45,3,7.88,0.0,0.0,0.0,0.13,0.0,32.9,1.6666666666666667,0,0.249660060239937,0,0.06970436
1,2023-03-11,Dengue,8.0,0.29,32.8,31.1,0.46,2,7.65,1.1428571428571428,0.5714285714285714,0.0,0.0,0.0,33.2,2.333333333333333,1,-0.0859317263564645,1,27.053448
1,2023-03-12,Dengue,0.0,0.02,34.5,51.3,0.68,3,7.59,1.1428571428571428,0.5714285714285714,-1.0,0.0,0.0,32.0,2.6666666666666665,0,-0.0057698796165538,1,0.069829196
1,2023-03-13,Dengue,0.0,0.0,33.3,59.4,0.38,5,7.91,1.1428571428571428,0.5714285714285714,0.0,0.04,0.0,30.3,3.333333333333333,0,0.1727744773097536,0,20.097357
1,2023-03-14,Dengue,0.0,0.0,29.1,55.8,0.29,0,7.76,1.1428571428571428,0.5714285714285714,0.0,0.29,0.13,32.8,2.6666666666666665,0,0.2295391902447403,0,14.795306
1,2023-03-15,Dengue,0.0,0.01,33.9,49.8,0.27,1,7.8,1.1428571428571428,0.5714285714285714,0.0,0.02,0.0,34.5,2.0,0,0.2681435208834133,0,17.624086
1,2023-03-16,Dengue,0.0,0.0,33.6,43.9,0.44,6,7.6,1.1428571428571428,0.5714285714285714,0.0,0.0,0.0,33.3,2.333333333333333,0,0.0806777511094117,0,15.963411
1,2023-03-17,Dengue,0.0,0.0,29.3,52.9,0.67,0,7.71,1.1428571428571428,0.5714285714285714,0.0,0.0,0.04,29.1,2.333333333333333,0,0.2295391902447403,0,21.136196
1,2023-03-18,Dengue,0.0,0.23,30.4,55.0,0.45,1,7.87,0.0,0.5714285714285714,0.0,0.01,0.29,33.9,2.333333333333333,0,0.2590946105129422,0,0.0063059875
1,2023-03-19,Dengue,3.0,0.0,31.5,33.9,0.4,1,7.9,0.4285714285714285,0.7857142857142857,0.0,0.0,0.02,33.6,0.6666666666666666,0,0.0302071932952846,0,1.5423399
1,2023-03-20,Dengue,0.0,0.0,33.4,59.9,0.3,1,7.76,0.4285714285714285,0.7857142857142857,-1.0,0.0,0.0,29.3,1.0,0,0.0012154860941167,0,0.024339711
1,2023-03-21,Dengue,0.0,0.0,32.6,54.2,0.67,3,7.42,0.4285714285714285,0.7857142857142857,0.0,0.23,0.0,30.4,1.6666666666666667,0,0.2566667289750896,0,1.8926355
1,2023-03-22,Dengue,0.0,0.05,29.8,37.1,0.79,3,7.63,0.4285714285714285,0.7857142857142857,0.0,0.0,0.01,31.5,2.333333333333333,0,0.249660060239937,0,1.1769959
1,2023-03-23,Dengue,0.0,0.0,32.9,58.4,0.31,1,7.63,0.4285714285714285,0.7857142857142857,0.0,0.0,0.0,33.4,2.333333333333333,0,0.2705796194441309,0,2.000847
1,2023-03-24,Dengue,0.0,0.07,25.1,59.6,0.66,4,7.84,0.4285714285714285,0.7857142857142857,0.0,0.0,0.0,32.6,2.6666666666666665,0,0.2095773833083358,0,2.2486036
1,2023-03-25,Dengue,0.0,0.0,30.3,59.2,0.3,4,7.58,0.4285714285714285,0.2142857142857142,0.0,0.05,0.23,29.8,3.0,0,0.2205607262700765,0,15.225869
1,2023-03-26,Dengue,0.0,0.0,30.2,42.8,0.4,2,7.91,0.0,0.2142857142857142,0.0,0.0,0.0,32.9,3.333333333333333,0,0.2759754281571513,0,0.018150425
1,2023-03-27,Dengue,0.0,0.18,28.1,46.5,0.66,0,8.08,0.0,0.2142857142857142,0.0,0.07,0.0,25.1,2.0,0,0.2091291168381817,0,0.031520993
1,2023-03-28,Dengue,0.0,0.0,30.5,47.3,0.52,1,7.57,0.0,0.2142857142857142,0.0,0.0,0.0,30.3,1.0,0,0.2705796194441309,0,0.023514522
1,2023-03-29,Dengue,0.0,0.0,27.7,40.1,0.37,2,7.85,0.0,0.2142857142857142,0.0,0.0,0.05,30.2,1.0,0,0.2759754281571513,0,0.009860962
1,2023-03-30,Dengue,0.0,0.0,29.4,35.8,0.43,2,7.65,0.0,0.2142857142857142,0.0,0.18,0.0,28.1,1.6666666666666667,0,0.2759754281571513,0,0.02864283
1,2023-03-31,Dengue,0.0,0.0,31.3,59.7,0.26,2,8.05,0.0,0.2142857142857142,0.0,0.0,0.07,30.5,2.0,0,0.2759754281571513,0,0.009926957
1,2023-04-01,Dengue,0.0,0.0,28.7,44.9,0.56,2,7.98,0.0,0.2142857142857142,0.0,0.0,0.0,27.7,2.0,0,0.2759754281571513,0,0.033259664
1,2023-04-02,Dengue,0.0,0.0,31.9,34.1,0.44,3,8.16,0.0,0.0,0.0,0.0,0.0,29.4,2.333333333333333,0,0.2566667289750896,0,0.07050145
1,2023-04-03,Dengue,0.0,0.17,27.8,43.1,0.7,2,8.02,0.0,0.0,0.0,0.0,0.18,31.3,2.333333333333333,0,0.2684075527970108,0,0.013409024
1,2023-04-04,Dengue,0.0,0.0,33.1,31.2,0.22,4,7.89,0.0,0.0,0.0,0.0,0.0,28.7,3.0,0,0.2205607262700765,0,0.046994444
1,2023-04-05,Dengue,0.0,0.02,25.7,58.4,0.4,5,7.8,0.0,0.0,0.0,0.0,0.0,31.9,3.6666666666666665,0,0.1651457109819047,0,0.029588914
1,2023-04-06,Dengue,0.0,0.0,32.8,35.8,0.7,2,7.61,0.0,0.0,0.0,0.17,0.0,27.8,3.6666666666666665,0,0.2759754281571513,0,0.031128107
1,2023-04-07,Dengue,0.0,0.0,30.5,50.3,0.36,2,7.64,0.0,0.0,0.0,0.0,0.0,33.1,3.0,0,0.2759754281571513,0,0.02616689
1,2023-04-08,Dengue,0.0,0.0,29.3,33.0,0.34,7,7.61,0.0,0.0,0.0,0.02,0.0,25.7,3.6666666666666665,0,0.011888584753036,0,0.06313256
1,2023-04-09,Dengue,0.0,0.0,34.2,48.2,0.54,1,7.51,0.0,0.0,0.0,0.0,0.0,32.8,3.333333333333333,0,0.2705796194441309,0,0.0143243885
1,2023-04-10,Dengue,0.0,0.0,33.8,35.4,0.31,0,7.71,0.0,0.0,0.0,0.0,0.17,30.5,2.6666666666666665,0,0.2295391902447403,0,0.015358774
1,2023-04-11,Dengue,0.0,0.0,27.0,32.4,0.74,1,8.11,0.0,0.0,0.0,0.0,0.0,29.3,0.6666666666666666,0,0.2705796194441309,0,0.062110566
1,2023-04-12,Dengue,0.0,0.05,34.9,54.8,0.49,2,7.63,0.0,0.0,0.0,0.0,0.02,34.2,1.0,0,0.2712984648613729,0,0.011955707
1,2023-04-13,Dengue,0.0,0.0,29.7,58.9,0.54,3,7.39,0.0,0.0,0.0,0.0,0.0,33.8,2.0,0,0.2566667289750896,0,0.025119996
1,2023-04-14,Dengue,0.0,0.0,30.4,58.6,0.56,4,7.77,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0,0.2205607262700765,0,0.0336394
1,2023-04-15,Dengue,0.0,0.0,27.1,44.0,0.67,2,7.75,0.0,0.0,0.0,0.05,0.0,34.9,3.0,0,0.2759754281571513,0,0.01660448
1,2023-04-16,Dengue,0.0,0.0,30.9,49.6,0.25,1,7.67,0.0,0.0,0.0,0.0,0.0,29.7,2.333333333333333,0,0.2705796194441309,0,0.025724543
1,2023-04-17,Dengue,0.0,0.0,25.2,36.0,0.39,2,7.58,0.0,0.0,0.0,0.0,0.0,30.4,1.6666666666666667,0,0.2759754281571513,0,0.0565629
1,2023-04-18,Dengue,0.0,0.0,31.3,33.6,0.21,1,7.49,0.0,0.0,0.0,0.0,0.0,27.1,1.3333333333333333,0,0.2705796194441309,0,0.052317917
1,2023-04-19,Dengue,0.0,0.01,30.3,35.9,0.25,8,7.76,0.0,0.0,0.0,0.0,0.05,30.9,3.6666666666666665,0,-0.0145085320349647,1,0.016392875
1,2023-04-20,Dengue,0.0,0.0,31.4,40.6,0.65,1,7.89,0.0,0.0,0.0,0.0,0.0,25.2,3.333333333333333,0,0.2705796194441309,0,0.018084193
1,2023-04-21,Dengue,0.0,0.67,34.7,45.4,0.49,2,7.3,0.0,0.0,0.0,0.0,0.0,31.3,3.6666666666666665,0,0.2541686427178121,0,0.036685627
1,2023-04-22,Dengue,0.0,0.0,30.4,40.6,0.24,2,7.65,0.0,0.0,0.0,0.01,0.0,30.3,1.6666666666666667,0,0.2759754281571513,0,0.024185898
1,2023-04-23,Dengue,0.0,0.0,27.3,38.5,0.35,2,7.58,0.0,0.0,0.0,0.0,0.0,31.4,2.0,0,0.2759754281571513,0,0.29245204
1,2023-04-24,Dengue,0.0,0.0,33.9,50.6,0.43,0,7.72,0.0,0.0,0.0,0.67,0.0,34.7,1.3333333333333333,0,0.2295391902447403,0,0.031267338
1,2023-04-25,Dengue,0.0,0.24,33.0,33.7,0.63,2,7.75,0.0,0.0,0.0,0.0,0.0,30.4,1.3333333333333333,0,0.2640855207639164,0,0.07754579
1,2023-04-26,Dengue,0.0,0.0,25.8,43.2,0.78,2,7.45,0.0,0.0,0.0,0.0,0.01,27.3,1.3333333333333333,0,0.2759754281571513,0,0.012565619
1,2023-04-27,Dengue,0.0,0.0,25.3,36.5,0.33,5,7.5,0.0,0.0,0.0,0.0,0.0,33.9,3.0,0,0.1727744773097536,0,0.042241346
1,2023-04-28,Dengue,0.0,0.0,27.8,59.4,0.63,1,7.52,0.0,0.0,0.0,0.24,0.67,33.0,2.6666666666666665,0,0.2705796194441309,0,0.009729319
1,2023-04-29,Dengue,0.0,0.03,26.1,36.8,0.79,2,7.42,0.0,0.0,0.0,0.0,0.0,25.8,2.6666666666666665,0,0.2727218667434879,0,0.045097757
1,2023-04-30,Dengue,0.0,0.0,29.5,34.5,0.24,2,7.9,0.0,0.0,0.0,0.0,0.0,25.3,1.6666666666666667,0,0.2759754281571513,0,0.0531836
1,2023-05-01,Dengue,0.0,0.0,25.4,33.5,0.74,3,7.83,0.0,0.0,0.0,0.0,0.0,27.8,2.333333333333333,0,0.2566667289750896,0,0.036005244
1,2023-05-02,Dengue,0.0,0.0,32.1,43.2,0.67,0,7.5,0.0,0.0,0.0,0.03,0.24,26.1,1.6666666666666667,0,0.2295391902447403,0,0.013533057
1,2023-05-03,Dengue,0.0,0.0,33.9,51.7,0.57,1,7.98,0.0,0.0,0.0,0.0,0.0,29.5,1.3333333333333333,0,0.2705796194441309,0,0.0360545
1,2023-05-04,Dengue,0.0,0.32,30.5,58.5,0.28,1,7.41,0.0,0.0,0.0,0.0,0.0,25.4,0.6666666666666666,0,0.2567232589245186,0,0.12253684
1,2023-05-05,Dengue,0.0,0.01,31.7,33.7,0.57,2,7.46,0.0,0.0,0.0,0.0,0.0,32.1,1.3333333333333333,0,0.2743105363788111,0,0.06270903
1,2023-05-06,Dengue,0.0,0.0,33.1,41.4,0.7,3,7.99,0.0,0.0,0.0,0.0,0.03,33.9,2.0,0,0.2566667289750896,0,0.01263473
1,2023-05-07,Dengue,0.0,0.0,34.6,43.8,0.66,4,7.85,0.0,0.0,0.0,0.32,0.0,30.5,3.0,0,0.2205607262700765,0,0.041601952
1,2023-05-08,Dengue,0.0,0.06,30.4,56.6,0.31,2,7.87,0.0,0.0,0.0,0.01,0.0,31.7,3.0,0,0.2712984648613729,0,0.18967421
1,2023-05-09,Dengue,0.0,0.03,32.6,38.7,0.57,1,7.66,0.0,0.0,0.0,0.0,0.0,33.1,2.333333333333333,0,0.2647944835146276,0,0.026080834
1,2023-05-10,Dengue,0.0,0.0,28.5,55.4,0.7,1,7.79,0.0,0.0,0.0,0.0,0.0,34.6,1.3333333333333333,0,0.2705796194441309,0,0.04861321
1,2023-05-11,Dengue,0.0,0.0,30.2,46.2,0.78,4,7.78,0.0,0.0,0.0,0.06,0.32,30.4,2.0,0,0.2205607262700765,0,0.013757642
1,2023-05-12,Dengue,0.0,0.01,31.4,32.9,0.69,4,7.64,0.0,0.0,0.0,0.03,0.01,32.6,3.0,0,0.2164146304707808,0,0.013253621
1,2023-05-13,Dengue,0.0,0.0,32.5,42.8,0.45,1,7.44,0.0,0.0,0.0,0.0,0.0,28.5,3.0,0,0.2705796194441309,0,0.017261814
1,2023-05-14,Dengue,0.0,0.0,33.5,36.0,0.74,0,7.42,0.0,0.0,0.0,0.0,0.0,30.2,1.6666666666666667,0,0.2295391902447403,0,0.04851348
1,2023-05-15,Dengue,0.0,0.0,32.6,39.4,0.62,5,7.88,0.0,0.0,0.0,0.01,0.06,31.4,2.0,0,0.1727744773097536,0,0.015342818
1,2023-05-16,Dengue,0.0,0.57,29.9,45.7,0.26,3,7.25,0.0,0.0,0.0,0.0,0.03,32.5,2.6666666666666665,0,0.2342801541091366,0,0.011165501
1,2023-05-17,Dengue,0.0,0.16,25.9,55.9,0.35,3,7.69,0.0,0.0,0.0,0.0,0.0,33.5,3.6666666666666665,0,0.2446463497718874,0,0.029919533
1,2023-05-18,Dengue,0.0,0.0,33.6,40.2,0.26,1,8.13,0.0,0.0,0.0,0.0,0.0,32.6,2.333333333333333,0,0.2705796194441309,0,0.031865537
1,2023-05-19,Dengue,0.0,0.0,32.7,56.6,0.6,3,7.53,0.0,0.0,0.0,0.57,0.01,29.9,2.333333333333333,0,0.2566667289750896,0,0.01208939
1,2023-05-20,Dengue,0.0,0.0,34.9,30.0,0.29,3,7.67,0.0,0.0,0.0,0.16,0.0,25.9,2.333333333333333,0,0.2566667289750896,0,0.19387272
1,2023-05-21,Dengue,0.0,0.06,26.1,33.0,0.56,3,7.63,0.0,0.0,0.0,0.0,0.0,33.6,3.0,0,0.2485531143215861,0,0.03359647
1,2023-05-22,Dengue,0.0,0.05,28.6,40.9,0.43,0,7.88,0.0,0.0,0.0,0.0,0.0,32.7,2.0,0,0.2138203782585284,0,0.039643668
1,2023-05-23,Dengue,0.0,0.16,34.8,48.5,0.76,4,7.67,0.0,0.0,0.0,0.0,0.57,34.9,2.333333333333333,0,0.2057105790890678,0,0.012220897
1,2023-05-24,Dengue,0.0,0.0,33.4,42.2,0.33,4,7.89,0.0,0.0,0.0,0.06,0.16,26.1,2.6666666666666665,0,0.2205607262700765,0,0.009504079
1,2023-05-25,Dengue,0.0,1.32,30.2,50.3,0.23,1,7.5,0.0,0.0,0.0,0.05,0.0,28.6,3.0,0,0.2343198455348716,0,0.017179778
1,2023-05-26,Dengue,0.0,0.1,27.1,49.4,0.32,1,7.56,0.0,0.0,0.0,0.16,0.0,34.8,2.0,0,0.2639413634865718,0,0.11063557
1,2023-05-27,Dengue,0.0,0.0,26.7,38.4,0.57,2,7.97,0.0,0.0,0.0,0.0,0.0,33.4,1.3333333333333333,0,0.2759754281571513,0,0.03041226
1,2023-05-28,Dengue,0.0,0.05,25.5,43.4,0.79,2,7.77,0.0,0.0,0.0,1.32,0.06,30.2,1.6666666666666667,0,0.2712984648613729,0,0.022753095
